Tweet_ID,Date,Author,Mentions_SpireJim,From_SpireJim,Text,Retweets,Likes,Replies
1643529724801499136,Wed Apr 05 08:23:16 +0000 2023,SpireJim,False,True,"I notice that the Masaka city ‘monument’ at ‘Welcome’ is being built by Airtel, and so far it appears to be all Airtel. Mbarara people stood their ground and demanded for their monumental bull to be reinstated. Masaka, is there no identity to claim at ‘Welcome’!??",47,464,47
1956317539685855478,Fri Aug 15 11:30:22 +0000 2025,PaulEnyel,True,False,@AirtelUGMD @Airtel_Ug @airtelmoneyug @SpireJim @AgoraCFR Thank you @SpireJim for your consistency and deliberate efforts towards creating a safe environment for all.. data security is critical and fundamental for not only individual but also national security.,0,8,0
1954170048685244548,Sat Aug 09 13:17:00 +0000 2025,FMagumbye,True,False,"@SpireJim @Airtel_Ug @UCC_Official @BOU_Official I bought airtime from my @Airtel_Ug number to mtn, but upto now the money was not retrieved. @Airtel_Ug customer care told me to call @mtnug, I called MTN and they told me they did received transaction from Airtel.
#StopAirtelTheft",0,0,0
1958052600588214304,Wed Aug 20 06:24:53 +0000 2025,Job93445456,True,False,@SpireJim @Airtel_Ug Hope the writer/sender is not an insider trying to shade a rosy/ promising picture,0,4,0
1956307149203660908,Fri Aug 15 10:49:05 +0000 2025,BagumaAllenK,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim A stitch in time saves nine, this is the future we demand on service delivery, you are not doing us a favor but a service. Glad you are ready to listen and act. Empathy should be a value embedded in this effort of customer engagement and experience. Well done @Airtel_Ug MD",0,2,0
1954973033052909869,Mon Aug 11 18:27:47 +0000 2025,SmartThinker95,True,False,"@NiwaRodgers @Airtel_Ug @SpireJim In the same spirit, I join you and other frustrated Uganda in abandoning the @Airtel_Ug services!",2,20,1
1955914612739571768,Thu Aug 14 08:49:17 +0000 2025,panafri256,True,False,"@SpireJim @BOU_Official This is criminal profiteering disguised as policy. Airtel knowingly traps customers in red tape, fully aware no one will spend more chasing small amounts. But those “small” sums add up—into billions. Keeping frozen money and demanding court orders for refunds is not procedure,",1,5,0
1954269143290794157,Sat Aug 09 19:50:46 +0000 2025,Mosesosamai,True,False,"@SpireJim @Airtel_Ug Let's start fundraising to file a suit against these guys. I looked like a fool at a supermarket when I used Airtel Pay but no message came and yet money was chopped from my account. Up to date, no response from @Airtel_Ug",0,9,0
1955906900349821176,Thu Aug 14 08:18:38 +0000 2025,proudtoberoyal,True,False,@SpireJim @BOU_Official #StopAirtelTheft #boycottairtelug @Airtel_Ug https://t.co/YRKl16PuOF,3,6,0
1954844514180325727,Mon Aug 11 09:57:06 +0000 2025,muhangi_eddy,True,False,"@SpireJim @Airtel_Ug They don't care about us
They only care when we buy their SIM cards",0,2,0
1955610535946502209,Wed Aug 13 12:40:59 +0000 2025,davidrigiri,True,False,@SpireJim I have a theory.could Airtel have granted a third party(say security egrncies)access to their systems without control checks?could the agencies be accessing over and beyond data?,0,7,0
1954982679079751761,Mon Aug 11 19:06:07 +0000 2025,KaguhangireM,True,False,"@NiwaRodgers @Airtel_Ug @SpireJim Am joining you too, @Airtel_Ug must shutdown or respect customers",1,2,0
1956305618588885375,Fri Aug 15 10:43:00 +0000 2025,martinbaluku14,True,False,"@SpireJim @Airtel_Ug @AgoraCFR I can testify that I am already a beneficiary of their words-2-action.
My cries to have my AirtelMoney account unlocked, has been answered. 
Thank you @SpireJim for the compaign!🙏 https://t.co/I4tN0mJvGn",13,136,4
1955546281213911206,Wed Aug 13 08:25:40 +0000 2025,pmagelah,True,False,@SpireJim @dabirungi @Airtel_Ug Mr. @dabirungi In your article you claim @SpireJim campaign borders on criminality and that private data will be violated. Can you tell us what criminality it borders on? What private data is likely to be violated? Do not make claims for the sake of making a case,7,82,5
1955146172214935728,Tue Aug 12 05:55:46 +0000 2025,lewoleewo,True,False,@SpireJim Airtel using their system can know who replaced that line. Why not bring that person to book so that he explains what exactly happened? There is just a lot of unwillingness to fight fraud at this telecom!,0,7,0
1955562646184276233,Wed Aug 13 09:30:42 +0000 2025,pmagelah,True,False,"@gubij @SpireJim @dabirungi @Airtel_Ug This paragraph left me laughing, not because it is funny, but because the author is a joker. Imagine the @Airtel_Ug PR sat and considered how to respond &amp; the best he got was to say ""he has not made a complaint of his own or show which complaint remains unsolved"". Like for real!! https://t.co/76fIIPGRMY",3,8,3
1954851598947025374,Mon Aug 11 10:25:15 +0000 2025,panafri256,True,False,"@SpireJim Exactly! One refund doesn’t erase years of theft and negligence. Airtel must publicly commit to real, permanent fixes to protect every customer. We need transparency, accountability, and action—not just isolated favors. #StopAirtelTheft",1,10,0
1955843110086267096,Thu Aug 14 04:05:09 +0000 2025,open00256,True,False,"@SpireJim This raises a question: What is @Airtel_Ug  data retention policy, and how is it implemented in this regard? To a greater extent, this looks like a privacy violation and can easily evolve into a class action if packaged properly by a legal team.",0,2,0
1954531642795545005,Sun Aug 10 13:13:51 +0000 2025,256Cryptok41587,True,False,@SpireJim @Airtel_Ug Dr am a network forensics expert can we collab and compile the reports i need to take down these companies for their deliberate theft.,1,9,2
1958090252536406376,Wed Aug 20 08:54:30 +0000 2025,legaltemplates1,True,False,"@SpireJim @Airtel_Ug I noticed illegal entry to my online bank account and blocked the Airtel simcard immediately. I now have a replaced Airtel simcard but it's taking ages for the mobile money and message functions to be unlocked. Been told it takes 2 days.
Only have calls. Thank you.",0,1,0
1738645284496842759,Sat Dec 23 19:38:32 +0000 2023,SpireJim,False,True,"A friend travelling through Entebbe Airport recently had extra luggage (5 kgs). The lady checking her in told her, in front of everyone else: “have my number (on a chit) &amp; go, you’ll send me mobile money”.

Given how corruption is confidently exercised there, it must be official.",88,563,39
1956264155817668668,Fri Aug 15 07:58:15 +0000 2025,MOSESKAYANJA,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Mr. MD...you need to change a lot...people receiving money via merchants are being cheated.. someone can only get to know about the charges when he asks for statement. Someone can't send money to other network using a merchant yet @mtnug allows that...No option 4 typing reason.,0,6,1
1954241187650412583,Sat Aug 09 17:59:41 +0000 2025,POA256,True,False,@frankgreham1 @SpireJim We need a class action lawsuit against airtel and MTN.,0,5,0
1954088409376452624,Sat Aug 09 07:52:36 +0000 2025,SpireJim,False,True,"Reversal-related issues 
@Airtel_Ug https://t.co/E9xnFRmCwU",116,475,36
1958116518073450606,Wed Aug 20 10:38:52 +0000 2025,Airtel_Ug,True,False,"@LastMuchwezi_13 @SpireJim Dear @LastMuchwezi_13, thank you for contacting us. Please note that this error was already acknowledged and will be resolved soon. However go ahead and make the transaction via the app. The charge will not be included even it shows per now.",0,0,0
1955896063597912087,Thu Aug 14 07:35:35 +0000 2025,ayebazc,True,False,@martinssempa @Airtel_Ug @SpireJim Thank you for representing the silent majority with no voice and yet they are equally affected and disappointed. They stole my phone but it was very hard for me to get my line blocked timely,0,2,0
1954442608844906626,Sun Aug 10 07:20:04 +0000 2025,regesa,True,False,"@SpireJim @Airtel_Ug I hear you when you raise the issue of  'seem accountable', but when you push the limited and start your letter/dossier with a conscience-prick like; 

...Airtel Mobile Commerce Uganda Limited (AMC Uganda), which provides Airtel Money services, is regulated by the Bank of Uganda",2,28,2
1955554660213039550,Wed Aug 13 08:58:58 +0000 2025,aldrinewills,True,False,"@SpireJim @dabirungi @Airtel_Ug That's how I was scammed by Airtel, they simply said money was reversed by sender and yet I deposited it my self https://t.co/i37qvaYAZU",10,39,13
1954775760859767233,Mon Aug 11 05:23:54 +0000 2025,jsebunjo,True,False,Good morning @Airtel_Ug  should we expect a resolution to reimburse “our” money today ! Ffe tuli bantu banakku  @SpireJim,1,2,0
1956263151051399285,Fri Aug 15 07:54:15 +0000 2025,andrewotaik,True,False,@SpireJim @Airtel_Ug @AgoraCFR Gaslighting customer's doesn't solve issues. The only assurance we want to have as customers is.. safety of our monies whether my simcard is lost or not. If two step authentication/verification isn't enough do a 3 step verification to maintain security of our monies.,1,8,0
1955165716857971051,Tue Aug 12 07:13:26 +0000 2025,SpireJim,False,True,"DAY 6

@Airtel_Ug has accepted to have a candid engagement regarding the concerns of their customers. The Managing Director Airtel Mobile Commerce Uganda will be hosted on an @AgoraCFR Space this Thursday, where the public can directly raise their issues, and @airtelmoneyug",508,2313,262
1954833324595184080,Mon Aug 11 09:12:38 +0000 2025,uza_sarah,True,False,"@SpireJim @Airtel_Ug @airtelmoneyug I have a friend who does not use  Airtel . I've been pleading with her to get their SIM card, not knowing It's me to throw away the one I have😔.",0,6,0
1954982679570682160,Mon Aug 11 19:06:07 +0000 2025,vincent_v14539,True,False,"@NiwaRodgers @Airtel_Ug @SpireJim I actually don't remember when l last used an Airtel SIM card but it was due to unregulated way of their doing things, so suspicious",2,6,1
1951675390579048698,Sat Aug 02 16:04:08 +0000 2025,SpireJim,False,True,"@Airtel_Ug All you are asking for here in this essay was done. Every detail was reported to you, more than once. You responded indifferently. You don’t care",23,490,40
1954852214440075467,Mon Aug 11 10:27:41 +0000 2025,panafri256,True,False,@SpireJim @Airtel_Ug #StopAirtelTheft,1,10,0
1958038157015834879,Wed Aug 20 05:27:29 +0000 2025,DanzelAlex,True,False,@SpireJim @Airtel_Ug Is the PR manager still at work 🤔 https://t.co/kXNJjPUVtW,1,15,7
1954394129154056621,Sun Aug 10 04:07:25 +0000 2025,RomidaAAENT,True,False,"@SpireJim @Airtel_Ug I think there's an issue with Airtel lately. It's been almost 2 weeks now, and I'm having trouble withdrawing cash from my line like I used to. I can only send money and buy airtime. I'm really wondering what's going on.",0,2,0
1954931386823090223,Mon Aug 11 15:42:18 +0000 2025,DavisKamukyere1,True,False,@SpireJim @Airtel_Ug Someone needs to sue Airtel Uganda.  There are arrogant and irresponsible. What kind of response is this really?,2,41,8
1955022117931540990,Mon Aug 11 21:42:50 +0000 2025,Marvelincc,True,False,"@SpireJim I once sent 2m from my Airtel  to my mtn line, but the money was deducted from my Airtel  but it never reached mtn. When i called mtn, i was told to consult with Airtel, when i called Airtel, they told me they will investigate. It's now past 2 years. Never got my money back https://t.co/wDBzPZ4wCV",0,30,4
1955919018570739715,Thu Aug 14 09:06:47 +0000 2025,JinjaGuy,True,False,"Happiest Earth 🌍! Strong 💪 @SpireJim, you have achieved more than what that clique did back in 1986. No bloodshed, but a clean approach to restoring morality. More pencils in your hands!

#StopAirtelTheft https://t.co/TiJGtFh8XR",3,7,0
1805236268822905343,Mon Jun 24 13:47:20 +0000 2024,SpireJim,False,True,"If they have switched off their phones,  keep trying UP TO SUNDAY. Even having them switch off their phones or abandon numbers is a triumph. 

We shall patiently wait. Kindly alert us once their phones are back on, so that we call or send our love messages 
#TextTheThief https://t.co/9jZ191dXbZ",543,2875,118
1748766131387543832,Sat Jan 20 17:55:10 +0000 2024,SpireJim,False,True,"So I’m told, that traffic officers in SA are corrupt to the extent that if you don’t have money on you, they offer to drive you to the ATM or home with sirens 🚨 blaring - to pick the money 😂 
This continent of UBUNTU is interesting!",166,1365,99
1955562506925302041,Wed Aug 13 09:30:08 +0000 2025,panafri256,True,False,@SpireJim @dabirungi @Airtel_Ug She's Joelia Nabakka https://t.co/ppdeK4Iloh,2,11,3
1954940812887720262,Mon Aug 11 16:19:45 +0000 2025,angelaAbwoly,True,False,"@SpireJim @Airtel_Ug Thank you @Airtel_Ug for responding, but dismissing customers’ concerns as “misleading” and “calculated” is disappointing.
Even if only a few cases of Mobile Money theft have occurred, they deserve urgent and transparent investigation not blanket denial. Customers rely on these",5,59,3
1954794233891520817,Mon Aug 11 06:37:18 +0000 2025,JxJohner,True,False,"@SpireJim @Airtel_Ug @airtelmoneyug Money was always deducted from my mom's line claiming that she had a loan but whenever she tried accessing loans, they told her she never qualified until when she threw the line away.",1,5,0
1956341449869430889,Fri Aug 15 13:05:23 +0000 2025,kuledaniels,True,False,@SpireJim Just today this scammer sent me this and after called. The game was to tell me that he has sent this amount wrongly such at I can dial whatever he tells me as he does his things. Fortunetly I have exprienced such so I didn't give him my time. @Airtel_Ug check your system! https://t.co/S36PEHjflQ,0,3,1
1954871785268162841,Mon Aug 11 11:45:28 +0000 2025,DannyNsereko,True,False,"@SpireJim @Airtel_Ug Hello Dr 
Thanks for this campaign a lot 
I think after a few days if they don’t respond to our concerns 
We should run a campaign to boycott @Airtel_Ug 
#boycottAirtel",0,2,0
1958039445934088618,Wed Aug 20 05:32:37 +0000 2025,AndrewLutaaya1,True,False,"@SpireJim @Airtel_Ug after that i think we should also tour ko ku mobile money charges, they are really so high but i feel like none of us is bothered 😕",0,6,0
